country,year_month,load_sum,load_peak,days_used,load_mean
BG,2021-10-01,3165689.0,5439.0,31,4254.958333333333
BG,2021-11-01,3318434.0,6076.0,30,4608.936111111111
BG,2021-12-01,3813845.0,6577.0,31,5126.135752688172
BG,2022-01-01,4034974.0,7150.0,31,5423.352150537635
BG,2022-02-01,3448641.0,6532.0,28,5131.90625
BG,2022-03-01,3866962.0,6620.0,31,5197.529569892473
BG,2022-04-01,2968212.0,5628.0,30,4122.516666666666
BG,2022-05-01,2777092.0,4644.0,31,3732.6505376344085
BG,2022-06-01,2742420.0,4493.0,30,3808.9166666666665
BG,2022-07-01,2949328.5,4905.46,31,3964.1512096774195
BG,2022-08-01,2879099.5,4638.94,31,3869.757392473118
BG,2022-09-01,2593921.5,4435.02,30,3602.66875
BG,2022-10-01,2762832.2,4964.66,31,3713.4842069892475
BG,2022-11-01,3166721.8,6116.53,30,4398.224652777778
BG,2022-12-01,3642247.2,6351.96,31,4895.493615591397
BG,2023-01-01,3720728.8,6615.65,31,5000.979502688172
BG,2023-02-01,3492343.0,7198.07,28,5196.9389880952385
BG,2023-03-01,3294453.5,5831.05,31,4428.028897849463
BG,2023-04-01,2848692.0,5562.62,30,3956.516666666667
BG,2023-05-01,2582194.0,4571.41,31,3470.690860215054
BG,2023-06-01,2426511.5,4081.76,30,3370.154861111111
BG,2023-07-01,2824091.2,4976.59,31,3795.8215725806454
BG,2023-08-01,2780825.8,4764.97,31,3737.6690188172042
BG,2023-09-01,2577173.5,4349.38,30,3579.407638888889
BG,2023-10-01,2653570.0,4898.64,31,3566.6263440860216
BG,2023-11-01,3156965.5,6181.94,30,4384.674305555555
BG,2023-12-01,3704659.0,6249.62,31,4979.3803763440865
BG,2024-01-01,4002896.0,6898.9,31,5380.236559139785
BG,2024-02-01,3189384.8,6424.45,29,4582.449353448276
BG,2024-03-01,3172719.0,5608.48,31,4264.407258064516
BG,2024-04-01,2576273.0,4889.58,30,3578.1569444444444
BG,2024-05-01,2544825.2,4410.46,31,3420.4640456989246
BG,2024-06-01,2625623.5,4654.75,30,3646.6993055555554
BG,2024-07-01,3008390.0,5384.93,31,4043.5349462365593
BG,2024-08-01,2859299.8,4943.17,31,3843.1448252688174
BG,2024-09-01,2565459.2,4463.53,30,3563.1378472222223
BG,2024-10-01,2809785.2,5176.1,31,3776.5930779569894
BG,2024-11-01,3524897.8,6192.3,30,4895.691319444444
BG,2024-12-01,3887651.5,6565.5,31,5225.3380376344085
CH,2016-01-01,6039371.0,10178.0,31,8117.434139784947
CH,2016-02-01,5515088.0,9589.0,29,7923.977011494253
CH,2016-03-01,5747343.0,9591.0,31,7724.923387096775
CH,2016-04-01,5060958.0,8802.0,30,7029.108333333334
CH,2016-05-01,4964030.0,8636.0,31,6672.083333333333
CH,2016-06-01,4805459.0,8316.0,30,6674.248611111111
CH,2016-07-01,4770773.0,8368.0,31,6412.329301075269
CH,2016-08-01,4742530.0,8492.0,31,6374.368279569892
CH,2016-09-01,4762042.0,8607.0,30,6613.947222222222
CH,2016-10-01,5202883.0,9640.0,31,6993.122311827957
CH,2016-11-01,5437839.0,9216.0,30,7552.554166666667
CH,2016-12-01,5703747.0,9368.0,31,7666.326612903225
CH,2017-01-01,6145224.0,9946.0,31,8259.709677419354
CH,2017-02-01,5203297.0,9156.0,28,7743.0014880952385
CH,2017-03-01,5362351.0,8798.0,31,7207.461021505376
CH,2017-04-01,4528196.0,8356.0,30,6289.1611111111115
CH,2017-05-01,4790634.0,8330.0,31,6439.024193548387
CH,2017-06-01,4654674.0,8499.0,30,6464.825
CH,2017-07-01,4624857.0,7748.0,31,6216.205645161291
CH,2017-08-01,4643729.0,8143.0,31,6241.57123655914
CH,2017-09-01,4734061.0,8199.0,30,6575.084722222222
CH,2017-10-01,4927419.0,8256.0,31,6622.875
CH,2017-11-01,5476864.0,9001.0,30,7606.7555555555555
CH,2017-12-01,5670478.0,9893.0,31,7621.610215053764
CH,2018-01-01,5674444.0,9236.0,31,7626.940860215053
CH,2018-02-01,5258180.0,9652.0,28,7824.672619047619
CH,2018-03-01,5712105.0,9762.0,31,7677.560483870968
CH,2018-04-01,4655018.0,8127.0,30,6465.302777777778
CH,2018-05-01,4762942.0,8181.0,31,6401.80376344086
CH,2018-06-01,4633603.0,8784.0,30,6435.559722222222
CH,2018-07-01,4480472.0,8021.0,31,6022.139784946236
CH,2018-08-01,4563962.0,7925.0,31,6134.35752688172
CH,2018-09-01,4616303.0,7788.0,30,6411.531944444445
CH,2018-10-01,4904379.0,8611.0,31,6591.907258064516
CH,2018-11-01,5341452.0,9164.0,30,7418.683333333333
CH,2018-12-01,5617520.0,9276.0,31,7550.430107526881
CH,2019-01-01,6230140.5,9924.38,31,8373.844758064517
CH,2019-02-01,5412259.5,9887.89,28,8053.957589285715
CH,2019-03-01,5675127.0,9682.05,31,7627.8588709677415
CH,2019-04-01,5046720.0,9242.13,30,7009.333333333333
CH,2019-05-01,5155584.0,9000.16,31,6929.548387096775
CH,2019-06-01,4931334.0,9046.08,30,6849.075
CH,2019-07-01,4824354.0,8467.29,31,6484.346774193548
CH,2019-08-01,4694411.0,8592.31,31,6309.692204301075
CH,2019-09-01,4802638.5,8279.63,30,6670.33125
CH,2019-10-01,5280162.5,8621.03,31,7096.992607526881
CH,2019-11-01,5568893.0,9190.27,30,7734.573611111111
CH,2019-12-01,5783624.5,9635.8,31,7773.688844086021
CH,2020-01-01,5939401.0,9831.62,31,7983.065860215053
CH,2020-02-01,5441541.5,9418.96,29,7818.306752873563
CH,2020-03-01,5506668.5,9482.82,31,7401.436155913979
CH,2020-04-01,4596880.5,8900.01,30,6384.55625
CH,2020-05-01,4883091.0,8734.53,31,6563.294354838709
CH,2020-06-01,4735924.0,8218.87,30,6577.672222222222
CH,2020-07-01,4736079.5,7915.19,31,6365.698252688172
CH,2020-08-01,4877884.5,8581.5,31,6556.2963709677415
CH,2020-09-01,4835770.0,8398.28,30,6716.347222222223
CH,2020-10-01,5463981.0,9388.25,31,7344.060483870968
CH,2020-11-01,5431915.5,9620.92,30,7544.327083333334
CH,2020-12-01,5970040.5,9873.84,31,8024.247983870968
CH,2021-01-01,6250079.5,10062.82,31,8400.644489247312
CH,2021-02-01,5375864.5,10146.61,28,7999.7983630952385
CH,2021-03-01,5254334.0,8616.97,31,7062.2768817204305
CH,2021-04-01,5110313.5,8881.91,30,7097.657638888889
CH,2021-05-01,5185313.0,9362.93,31,6969.506720430108
CH,2021-06-01,4812291.0,8761.69,30,6683.7375
CH,2021-07-01,4390910.0,7739.76,31,5901.760752688172
CH,2021-08-01,4772910.5,9046.51,31,6415.202284946236
CH,2021-09-01,4833625.5,8430.38,30,6713.36875
CH,2021-10-01,5333873.0,8771.96,31,7169.184139784947
CH,2021-11-01,5870187.0,10024.35,30,8153.0375
CH,2021-12-01,6336586.0,10241.96,31,8516.916666666666
CH,2022-01-01,6345354.0,10189.2,31,8528.701612903225
CH,2022-02-01,5643598.0,10185.02,28,8398.21130952381
CH,2022-03-01,5733360.0,9633.09,31,7706.129032258064
CH,2022-04-01,5168555.0,9405.2,30,7178.548611111111
CH,2022-05-01,5040851.5,8788.44,31,6775.3380376344085
CH,2022-06-01,4976299.5,8666.24,30,6911.527083333333
CH,2022-07-01,4946449.0,8498.85,31,6648.4529569892475
CH,2022-08-01,4904784.0,8726.5,31,6592.451612903225
CH,2022-09-01,4969234.0,8936.29,30,6901.7138888888885
CH,2022-10-01,5185298.5,9287.96,31,6969.487231182796
CH,2022-11-01,5551547.0,9013.29,30,7710.481944444445
CH,2022-12-01,6155237.0,9938.9,31,8273.168010752688
CH,2023-01-01,5872918.5,9754.07,31,7893.707661290323
CH,2023-02-01,5166291.5,10012.99,27,7972.672067901234
CH,2023-03-01,5635572.0,9828.21,31,7574.693548387097
CH,2023-04-01,4961077.0,9139.63,30,6890.384722222222
CH,2023-05-01,4932364.5,8187.59,31,6629.522177419355
CH,2023-06-01,4734688.5,8217.34,30,6575.95625
CH,2023-07-01,4864661.5,8149.71,31,6538.523521505376
CH,2023-08-01,4689258.0,8136.51,31,6302.7661290322585
CH,2023-09-01,4411346.5,9098.98,30,6126.8701388888885
CH,2023-10-01,4704479.0,8398.29,31,6323.2244623655915
CH,2023-11-01,5271372.0,9543.9,30,7321.35
CH,2023-12-01,5616454.0,9372.02,31,7548.997311827957
CH,2024-01-01,6067431.0,9953.03,31,8155.149193548387
CH,2024-02-01,5255479.0,9480.94,29,7550.975574712644
CH,2024-03-01,5222862.5,8801.46,31,7019.976478494624
CH,2024-04-01,4997824.5,9416.02,30,6941.422916666666
CH,2024-05-01,4745206.5,8827.17,31,6377.965725806452
CH,2024-06-01,4665356.5,8986.32,30,6479.6618055555555
CH,2024-07-01,4461796.0,9825.34,31,5997.037634408603
CH,2024-08-01,4215640.0,7870.4,31,5666.182795698925
CH,2024-09-01,4388034.0,8036.7,30,6094.491666666667
CH,2024-10-01,4820062.0,8762.89,31,6478.5779569892475
CH,2024-11-01,5325648.0,9747.93,30,7396.733333333334
CH,2024-12-01,5463430.0,10437.06,31,7343.319892473119
CY,2016-01-01,393075.88,855.0,31,528.3277889784946
CY,2016-02-01,328345.38,744.49,29,471.7605962643678
CY,2016-03-01,314766.0,645.0,31,423.0725806451613
CY,2016-04-01,283495.0,559.0,30,393.74305555555554
CY,2016-05-01,314042.0,594.0,31,422.0994623655914
CY,2016-06-01,344008.84,661.0,30,477.7900607638889
CY,2016-07-01,528313.6,920.79,31,710.0989583333334
CY,2016-08-01,521239.0,962.0,31,700.5900537634409
CY,2016-09-01,426952.8,834.0,30,592.9900173611111
CY,2016-10-01,363476.72,664.32,31,488.54397681451616
CY,2016-11-01,315939.47,701.0,30,438.80481770833336
CY,2016-12-01,421754.5,915.94,31,566.8743279569892
CY,2017-01-01,432660.2,890.88,31,581.5325100806451
CY,2017-02-01,363851.53,846.77,28,541.4457310267857
CY,2017-03-01,341423.38,696.55,31,458.9023857526882
CY,2017-04-01,300528.16,585.3,30,417.4002170138889
CY,2017-05-01,341379.84,609.2,31,458.8438760080645
CY,2017-06-01,398998.88,866.01,30,554.1651041666667
CY,2017-07-01,561432.8,1025.37,31,754.6139952956989
CY,2017-08-01,511393.12,931.65,31,687.3563508064516
CY,2017-09-01,450881.4,865.18,30,626.2241753472222
CY,2017-10-01,361605.47,672.85,31,486.0288558467742
CY,2017-11-01,327808.84,706.35,30,455.2900607638889
CY,2017-12-01,374360.28,750.45,31,503.17242103494624
CY,2018-01-01,401164.0,808.0,31,539.1989247311828
CY,2018-02-01,473858.75,948.0,28,705.1469494047619
CY,2018-03-01,169529.44,652.32,16,441.48291015625
CY,2018-04-01,223991.9,570.45,22,424.22709517045456
CY,2018-05-01,522985.34,948.0,31,702.9372899865591
CY,2018-06-01,325143.94,788.06,23,589.0288722826087
CY,2018-07-01,361383.6,957.98,21,717.0309399801587
CY,2018-08-01,410108.3,947.77,24,711.9935980902778
CY,2018-09-01,454152.0,942.0,30,630.7666666666667
CY,2018-10-01,381234.0,693.0,31,512.4112903225806
CY,2018-11-01,332312.0,650.0,30,461.5444444444444
CY,2018-12-01,368028.0,767.0,30,511.15
CY,2019-01-01,397681.2,841.305,31,534.5177251344086
CY,2019-02-01,300410.22,723.28,26,481.4266326121795
CY,2019-03-01,237822.14,668.915,24,412.8856608072917
CY,2019-04-01,285422.25,627.645,30,396.41979166666664
CY,2019-05-01,303161.97,730.665,28,451.1338820684524
CY,2019-06-01,77183.42,701.3,6,535.9959852430555
CY,2019-07-01,96825.234,869.17,6,672.3974609375
CY,2019-08-01,493424.97,877.675,31,663.2056031586021
CY,2019-09-01,421060.44,817.41,30,584.8061631944445
CY,2019-10-01,345775.16,675.38,30,480.24327256944446
CY,2019-11-01,301514.44,608.28,30,418.7700520833333
CY,2019-12-01,311910.75,719.535,28,464.1529017857143
CY,2020-01-01,365895.44,811.655,29,525.7118354885057
CY,2020-02-01,330942.2,889.605,27,510.71325231481484
CY,2020-03-01,108869.555,619.805,11,412.38467684659093
CY,2020-04-01,141807.38,524.49,20,295.43203125
CY,2020-05-01,249482.78,737.545,28,371.25413876488096
CY,2020-06-01,280520.7,647.105,29,403.0469647988506
CY,2020-07-01,283024.94,754.515,21,561.5574156746031
CY,2020-08-01,376628.72,870.995,27,581.2171585648148
CY,2020-09-01,356979.75,917.685,25,594.96625
CY,2020-10-01,300540.9,629.305,28,447.2334914434524
CY,2020-11-01,253356.61,717.795,24,439.855224609375
CY,2020-12-01,336425.0,786.175,30,467.25694444444446
CY,2021-01-01,363442.62,848.205,30,504.7814236111111
CY,2021-02-01,304453.47,816.505,28,453.0557570684524
CY,2021-03-01,291682.06,684.835,30,405.11397569444443
CY,2021-04-01,212050.61,651.385,25,353.41768229166667
CY,2021-05-01,284623.8,575.345,30,395.31085069444447
CY,2021-06-01,351343.47,889.14,30,487.9770399305556
CY,2021-07-01,478764.9,924.605,28,712.4477771577381
CY,2021-08-01,527640.0,1019.83,31,709.1935483870968
CY,2021-09-01,331148.28,768.165,26,530.6863481570513
CY,2021-10-01,321157.53,627.85,30,446.0521267361111
CY,2021-11-01,302609.34,612.005,30,420.29075520833334
CY,2021-12-01,275201.84,786.735,24,477.7809787326389
CY,2022-01-01,396698.1,955.745,30,550.9695746527777
CY,2022-02-01,320971.06,843.52,27,495.3257137345679
CY,2022-03-01,367579.22,902.485,30,510.5266927083333
CY,2022-04-01,215545.88,544.825,26,345.4260817307692
CY,2022-05-01,294185.3,615.135,31,395.41036626344084
CY,2022-06-01,76137.37,599.07,7,453.1986142113095
CZ,2016-01-01,6265783.0,10487.0,31,8421.751344086022
CZ,2016-02-01,5606217.0,9770.0,29,8054.9094827586205
CZ,2016-03-01,5813983.0,9612.0,31,7814.493279569892
CZ,2016-04-01,5302191.0,9146.0,30,7364.154166666666
CZ,2016-05-01,5209676.0,8648.0,31,7002.252688172043
CZ,2016-06-01,4931280.0,8458.0,30,6849.0
CZ,2016-07-01,4796127.0,8380.0,31,6446.407258064516
CZ,2016-08-01,4927803.0,8408.0,31,6623.3911290322585
CZ,2016-09-01,4966625.0,8448.0,30,6898.090277777777
CZ,2016-10-01,5568012.0,9193.0,31,7483.887096774193
CZ,2016-11-01,5848608.0,10269.0,30,8123.066666666667
CZ,2016-12-01,6069405.0,10512.0,31,8157.802419354839
CZ,2017-01-01,6827958.0,10900.0,31,9177.362903225807
CZ,2017-02-01,5774432.0,10491.0,28,8592.904761904761
CZ,2017-03-01,5815798.0,9272.0,31,7816.932795698925
CZ,2017-04-01,5329370.0,9311.0,30,7401.902777777777
CZ,2017-05-01,5214467.0,8780.0,31,7008.692204301075
CZ,2017-06-01,4941287.0,8501.0,30,6862.898611111111
CZ,2017-07-01,4736006.0,8337.0,31,6365.5994623655915
CZ,2017-08-01,5019559.0,8501.0,31,6746.719086021505
CZ,2017-09-01,5055387.0,8660.0,30,7021.370833333333
CZ,2017-10-01,5552375.0,9354.0,31,7462.8696236559135
CZ,2017-11-01,5818616.0,9900.0,30,8081.4111111111115
CZ,2017-12-01,5916723.0,10296.0,31,7952.584677419355
CZ,2018-01-01,6210472.0,10163.0,31,8347.408602150537
CZ,2018-02-01,5976372.0,11142.0,28,8893.410714285714
CZ,2018-03-01,6401394.0,11106.0,31,8604.024193548386
CZ,2018-04-01,5209134.0,9176.0,30,7234.908333333334
CZ,2018-05-01,5258910.0,8845.0,31,7068.427419354839
CZ,2018-06-01,5124908.0,8826.0,30,7117.927777777778
CZ,2018-07-01,4979575.0,8369.0,31,6692.977150537635
CZ,2018-08-01,5164532.0,8753.0,31,6941.575268817204
CZ,2018-09-01,4980057.0,8633.0,30,6916.745833333333
CZ,2018-10-01,5572082.0,9220.0,31,7489.35752688172
CZ,2018-11-01,5903161.0,10430.0,30,8198.834722222222
CZ,2018-12-01,5967072.0,10490.0,31,8020.258064516129
CZ,2019-01-01,6528124.5,10901.16,31,8774.360887096775
CZ,2019-02-01,5707430.0,10397.39,28,8493.199404761905
CZ,2019-03-01,5486813.0,9423.65,29,7883.352011494253
CZ,2019-04-01,5325407.0,9337.13,30,7396.398611111111
CZ,2019-05-01,5395600.5,9136.86,31,7252.1512096774195
CZ,2019-06-01,5060186.0,8923.11,30,7028.0361111111115
CZ,2019-07-01,4987276.5,8851.39,31,6703.3286290322585
CZ,2019-08-01,5055296.5,8813.07,31,6794.753360215053
CZ,2019-09-01,5113566.0,8659.3,30,7102.175
CZ,2019-10-01,5589953.5,9447.58,31,7513.378360215053
CZ,2019-11-01,5600393.5,9772.61,29,8046.542385057472
CZ,2019-12-01,5794657.5,10452.28,31,7788.518145161291
CZ,2020-01-01,6392681.5,10619.92,31,8592.313844086022
CZ,2020-02-01,5860957.5,10216.07,29,8420.915948275862
CZ,2020-03-01,5882461.5,9919.59,31,7906.534274193548
CZ,2020-04-01,4723511.0,8724.34,30,6560.4319444444445
CZ,2020-05-01,4722568.5,8296.47,31,6347.538306451613
CZ,2020-06-01,4707532.5,8261.85,30,6538.239583333333
CZ,2020-07-01,4757190.0,8518.07,31,6394.072580645161
CZ,2020-08-01,4856452.0,8403.73,31,6527.489247311828
CZ,2020-09-01,5011220.5,8764.76,30,6960.028472222222
CZ,2020-10-01,5555394.0,9473.31,31,7466.927419354839
CZ,2020-11-01,5850643.0,10412.26,30,8125.893055555555
CZ,2020-12-01,5969864.5,10680.58,31,8024.011424731183
CZ,2021-01-01,6376219.0,10874.04,31,8570.18682795699
CZ,2021-02-01,5968890.0,11281.13,28,8882.276785714286
CZ,2021-03-01,6185279.0,10163.73,31,8313.547043010753
CZ,2021-04-01,5524641.5,9647.74,30,7673.113194444444
CZ,2021-05-01,5358415.0,8856.46,31,7202.170698924731
CZ,2021-06-01,5058693.0,9044.75,30,7025.9625
CZ,2021-07-01,4911515.5,8565.22,31,6601.499327956989
CZ,2021-08-01,4900364.0,8583.92,31,6586.510752688172
CZ,2021-09-01,4976199.0,8701.43,30,6911.3875
CZ,2021-10-01,5487774.5,9250.23,31,7376.040994623656
CZ,2021-11-01,5826360.0,10313.0,30,8092.166666666667
CZ,2021-12-01,6064819.0,10508.41,31,8151.638440860215
CZ,2022-01-01,6330426.0,10536.36,31,8508.637096774193
CZ,2022-02-01,5623516.5,10201.07,28,8368.328125
CZ,2022-03-01,6095688.5,10156.03,31,8193.129704301075
CZ,2022-04-01,5416370.0,9745.79,30,7522.736111111111
CZ,2022-05-01,5129427.5,8471.12,31,6894.391801075269
CZ,2022-06-01,4910645.0,8612.51,30,6820.340277777777
CZ,2022-07-01,4645542.0,8500.03,31,6244.008064516129
CZ,2022-08-01,4765828.5,8309.1,31,6405.683467741936
CZ,2022-09-01,4857326.5,8402.44,30,6746.2868055555555
CZ,2022-10-01,5163329.5,8515.63,31,6939.959005376344
CZ,2022-11-01,5607522.0,9765.8,30,7788.225
CZ,2022-12-01,5676334.5,10732.56,30,7883.797916666666
CZ,2023-01-01,5943294.0,10117.72,31,7988.298387096775
CZ,2023-02-01,5501088.5,10323.4,28,8186.143601190476
CZ,2023-03-01,5687035.5,9461.92,31,7643.864919354839
CZ,2023-04-01,5111857.0,9184.36,30,7099.801388888889
CZ,2023-05-01,4792659.5,8055.14,31,6441.746639784947
CZ,2023-06-01,4572769.0,8117.57,30,6351.0680555555555
CZ,2023-07-01,4398932.0,8003.04,31,5912.543010752688
CZ,2023-08-01,4595453.5,8420.09,31,6176.684811827957
CZ,2023-09-01,4511342.5,8054.96,30,6265.753472222223
CZ,2023-10-01,4795735.0,8654.55,30,6660.743055555556
CZ,2023-11-01,5310262.5,9700.01,30,7375.364583333333
CZ,2023-12-01,5530502.0,10136.09,31,7433.470430107527
CZ,2024-01-01,6146753.5,10560.95,31,8261.765456989247
CZ,2024-02-01,5282774.5,9539.65,29,7590.193247126437
CZ,2024-03-01,5328871.5,9044.69,31,7162.461693548387
CZ,2024-04-01,4850798.5,8797.92,30,6737.220138888889
CZ,2024-05-01,4708650.0,8075.4,31,6328.830645161291
CZ,2024-06-01,4589060.5,8262.55,30,6373.695138888889
CZ,2024-07-01,4506189.0,8336.247,31,6056.705645161291
CZ,2024-08-01,4542928.5,8428.95,31,6106.086693548387
CZ,2024-09-01,4656719.0,8471.952,30,6467.665277777778
CZ,2024-10-01,5154182.5,8778.298,31,6927.664650537635
CZ,2024-11-01,5585162.0,9672.508,30,7757.169444444445
CZ,2024-12-01,5571088.0,9801.928,31,7488.021505376344
DE,2015-01-01,47111440.0,79315.49,31,63321.82795698925
DE,2015-02-01,43733290.0,79357.375,28,65079.29761904762
DE,2015-03-01,45872810.0,75750.89,31,61657.0
DE,2015-04-01,41492180.0,75732.125,30,57628.02777777778
DE,2015-05-01,40670530.0,72812.06,31,54664.68817204301
DE,2015-06-01,40702000.0,72486.27,30,56530.555555555555
DE,2015-07-01,42496932.0,73819.945,31,57119.532258064515
DE,2015-08-01,40935292.0,71613.1,31,55020.55376344086
DE,2015-09-01,41815630.0,73910.09,30,58077.26666666667
DE,2015-10-01,44242624.0,76213.445,31,59465.89247311828
DE,2015-11-01,44675924.0,79583.836,30,62049.89444444444
DE,2015-12-01,43798520.0,78775.86,31,58868.978494623654
DE,2016-01-01,46253236.0,79753.5,31,62168.32795698925
DE,2016-02-01,43914436.0,77264.836,29,63095.4540229885
DE,2016-03-01,45270200.0,76196.53,31,60847.04301075269
DE,2016-04-01,41780932.0,74106.234,30,58029.072222222225
DE,2016-05-01,41149860.0,73081.09,31,55308.95161290323
DE,2016-06-01,40788810.0,73201.02,30,56651.12222222222
DE,2016-07-01,41254210.0,72163.266,31,55449.20430107527
DE,2016-08-01,40920012.0,71445.02,31,55000.01612903226
DE,2016-09-01,40839810.0,71850.664,30,56721.955555555556
DE,2016-10-01,43244544.0,74145.5,31,58124.3870967742
DE,2016-11-01,45267852.0,79742.266,30,62872.01666666667
DE,2016-12-01,45568670.0,81109.56,31,61248.215053763444
DE,2017-01-01,48586610.0,79962.49,31,65304.58064516129
DE,2017-02-01,43072612.0,78692.14,28,64096.14880952381
DE,2017-03-01,45253704.0,75509.66,31,60824.87096774193
DE,2017-04-01,40940496.0,72834.36,30,56861.8
DE,2017-05-01,42041900.0,73222.64,31,56507.93010752688
DE,2017-06-01,40046690.0,72916.14,30,55620.4
DE,2017-07-01,40839784.0,71165.52,31,54892.18279569892
DE,2017-08-01,40980040.0,71657.164,31,55080.69892473118
DE,2017-09-01,40896492.0,73285.375,30,56800.683333333334
DE,2017-10-01,43219612.0,73939.445,31,58090.87634408602
DE,2017-11-01,45244616.0,78812.96,30,62839.74444444444
DE,2017-12-01,45421012.0,80316.26,31,61049.74731182796
DE,2018-01-01,47090704.0,79426.61,31,63293.95698924731
DE,2018-02-01,44004644.0,80687.58,28,65483.10119047619
DE,2018-03-01,46935010.0,79618.87,31,63084.68817204301
DE,2018-04-01,40959550.0,73357.41,30,56888.26666666667
DE,2018-05-01,41040820.0,71889.11,31,55162.39247311828
DE,2018-06-01,40829212.0,73809.57,30,56707.23888888889
DE,2018-07-01,41726028.0,71770.5,31,56083.37096774193
DE,2018-08-01,41840930.0,70977.08,31,56237.8064516129
DE,2018-09-01,40748548.0,74010.13,30,56595.205555555556
DE,2018-10-01,43788816.0,76127.58,31,58855.93548387097
DE,2018-11-01,44487110.0,78979.766,30,61787.65555555555
DE,2018-12-01,44135940.0,77609.77,31,59322.5
DE,2019-01-01,46430830.0,76901.46,31,62407.032258064515
DE,2019-02-01,41349284.0,76478.21,28,61531.67261904762
DE,2019-03-01,43669636.0,74344.41,31,58695.74731182796
DE,2019-04-01,39474428.0,70293.98,30,54825.59444444445
DE,2019-05-01,40619588.0,70834.01,31,54596.220430107525
