country,year,TOTAL,RA000,RA100,RA110,RA120,RA130,RA200,RA300,RA310,RA320,RA400,RA410,RA420,RA500_5160,CF,CF_R,CF_NR_OTH,C0000,G3000,O4000XBIO,FE,N9000,X9900,share_ra000,share_ra100,share_ra110,share_ra120,share_ra130,share_ra200,share_ra300,share_ra310,share_ra320,share_ra400,share_ra410,share_ra420,share_ra500_5160,share_cf,share_cf_r,share_cf_nr_oth,share_c0000,share_g3000,share_o4000xbio,share_fe,share_n9000,share_x9900
PT,2020,52454.977,32304.013,13898.222,10573.05,3325.173,0.0,203.875,12184.74,12157.934000000001,26.807000000000002,1647.061,0.0,1647.061,0.0,24521.074,4370.115,272.55,2188.902,16523.365999999998,1166.146,,0.0,0.0,0.6158426682753096,0.26495525867831377,0.20156428626400882,0.06339099147827287,0.0,0.0038866664644615135,0.23228949275871383,0.23177846403402297,0.0005110477886588341,0.03139951810483112,0.0,0.03139951810483112,0.0,0.4674689686738401,0.08331173226898946,0.005195884462974791,0.04172915755925315,0.3150009197411334,0.02223136996132893,,0.0,0.0
PT,2021,49362.045,33226.67,13327.199,9879.676,3447.524,0.0,172.072,13047.885,13047.885,0.0,2106.288,0.0,2106.288,0.0,20708.603,4573.226,294.173,731.173,13865.052,1244.975,,0.0,0.0,0.6731218287248837,0.2699887940218036,0.20014721837395513,0.06984159590632844,0.0,0.003485917165708998,0.26433031694695797,0.26433031694695797,0.0,0.04267019326286016,0.0,0.04267019326286016,0.0,0.41952481911962924,0.09264660732755298,0.005959497828746763,0.014812453576426991,0.2808848782500806,0.025221301102902036,,0.0,0.0
PT,2022,47631.872,29852.066,8752.332,5942.386,2809.944,0.0,185.615,13195.187,13108.383,78.149,3176.831,0.0,3176.831,0.0,22321.907,4542.101,253.698,0.0,16292.874,1233.232,,0.0,0.0,0.6267246015441089,0.18374948605841063,0.12475650757543184,0.05899293649428684,0.0,0.003896865527351098,0.2770243210260558,0.27520192781841535,0.0016406871432640732,0.0666954891044383,0.0,0.0666954891044383,0.0,0.4686338382837441,0.09535843982785307,0.005326223584074126,0.0,0.3420582336129892,0.02589089927013576,,0.0,0.0
PT,2023,48250.458,36888.762,14731.766,9932.68,4799.084,0.0,185.165,13157.173999999999,13077.897,79.277,5153.466,0.0,5153.466,0.0,15022.885,3661.191,206.872,0.0,9944.234,1209.828,,0.0,0.0,0.7645266703996882,0.3053186769750455,0.20585669881102478,0.099461936713637,0.0,0.0038375801531251785,0.27268495565368517,0.271041924617586,0.0016430310360991808,0.10680657165990011,0.0,0.10680657165990011,0.0,0.3113521741078603,0.07587888595793225,0.004287461893107834,0.0,0.206096157677923,0.0250739174330739,,0.0,0.0
PT,2024,49906.53,43663.779,18463.621,12062.63,6400.99,0.0,180.173,14331.028,14245.047999999999,85.982,7026.9710000000005,0.0,7026.9710000000005,0.0,9904.739,3661.985,260.616,0.0,4786.307,1195.831,6242.754,0.0,0.0,0.874911138883028,0.36996403075910106,0.24170444228440646,0.12825956843723657,0.0,0.003610208924563579,0.28715737199120034,0.2854345513502942,0.001722860715822158,0.140802636448577,0.0,0.140802636448577,0.0,0.19846579195147407,0.07337687072212795,0.005222082160390634,0.0,0.09590542560262154,0.023961413466333962,0.12508892122934614,0.0,0.0
RO,2015,58131.0,,16306.0,,,,0.0,5633.0,,,,,,,23713.0,,,,,,,10695.0,,,0.2805043780426967,,,,0.0,0.09690182518793759,,,,,,,0.40792348316732896,,,,,,,0.18398100841203488,
RO,2016,60093.0,,19375.0,,,,0.0,6441.0,,,,,,,21958.0,,,,,,,10368.0,,,0.3224169204399847,,,,0.0,0.10718386500923568,,,,,,,0.365400296207545,,,,,,,0.17253257450951026,
RO,2017,57802.0,23886.0,14446.0,14446.0,0.0,0.0,0.0,7346.0,7346.0,0.0,1854.0,0.0,1854.0,0.0,23595.0,240.0,0.0,14686.0,8551.0,118.0,,10561.0,0.0,0.41323829625272485,0.24992214802255977,0.24992214802255977,0.0,0.0,0.0,0.12708902806131275,0.12708902806131275,0.0,0.032075014705373515,0.0,0.032075014705373515,0.0,0.4082038683782568,0.004152105463478772,0.0,0.25407425348603857,0.14793605757586242,0.002041451852877063,,0.18270994083249714,0.0
RO,2018,58722.0,25879.0,17653.0,17653.0,0.0,0.0,0.0,6261.0,6261.0,0.0,1754.0,0.0,1754.0,0.0,22611.0,211.0,0.0,13513.0,8707.0,180.0,,10443.0,0.0,0.44070365450768023,0.30061986989543954,0.30061986989543954,0.0,0.0,0.0,0.10662102789414529,0.10662102789414529,0.0,0.029869554851673988,0.0,0.029869554851673988,0.0,0.38505159905997755,0.0035932018664214436,0.0,0.23011818398555908,0.14827492251626306,0.0030652906917339327,,0.17783794829876368,0.0
RO,2019,53874.0,24200.0,15472.0,15472.0,0.0,0.0,0.0,6705.0,6705.0,0.0,1760.0,0.0,1760.0,0.0,19590.0,263.0,0.0,11675.0,7584.0,68.0,,10347.0,0.0,0.44919627278464563,0.28718862531091066,0.28718862531091066,0.0,0.0,0.0,0.1244570664884731,0.1244570664884731,0.0,0.03266881983888332,0.0,0.03266881983888332,0.0,0.36362623900211605,0.004881761146378587,0.0,0.21670935887441067,0.14077291457846086,0.0012622044028659464,,0.19205924935961688,0.0
RO,2020,50693.0,24067.0,15171.0,15171.0,0.0,0.0,0.0,6879.0,6879.0,0.0,1717.0,0.0,1717.0,0.0,16369.0,300.0,0.0,7968.0,8053.0,48.0,,10557.0,0.0,0.4747598287732034,0.299272088848559,0.299272088848559,0.0,0.0,0.0,0.13569920896376225,0.13569920896376225,0.0,0.033870554119898214,0.0,0.033870554119898214,0.0,0.3229045430335549,0.005917976840983962,0.0,0.15718146489653403,0.1588582250014795,0.0009468762945574339,,0.20825360503422563,0.0
RO,2021,53702.0,25406.0,16821.0,16821.0,0.0,0.0,0.0,6512.0,6512.0,0.0,1684.0,0.0,1684.0,0.0,18308.0,389.0,0.0,9171.0,8709.0,39.0,,10377.0,0.0,0.47309224982309783,0.3132285575956203,0.3132285575956203,0.0,0.0,0.0,0.12126177795985252,0.12126177795985252,0.0,0.03135823619232058,0.0,0.03135823619232058,0.0,0.34091840154929054,0.007243678075304458,0.0,0.17077576254143234,0.16217273099698334,0.0007262299355703698,,0.1932330267029161,0.0
RO,2022,50317.0,22835.0,13796.0,13796.0,0.0,0.0,0.0,6908.0,6908.0,0.0,1753.0,0.0,1753.0,0.0,17743.0,378.0,0.0,8585.0,8740.0,40.0,,10117.0,0.0,0.45382276367827973,0.2741816880974621,0.2741816880974621,0.0,0.0,0.0,0.13728958403720412,0.13728958403720412,0.0,0.03483911997933104,0.0,0.03483911997933104,0.0,0.35262436154778704,0.007512371564282449,0.0,0.17061828010413976,0.17369874992547252,0.0007949599538923227,,0.2010652463382157,0.0
RO,2023,52210.0,27480.0,18197.0,18197.0,0.0,0.0,0.0,7473.0,7473.0,0.0,1642.0,0.0,1642.0,0.0,14604.0,168.0,0.0,6565.0,7832.0,39.0,,10294.0,0.0,0.5263359509672476,0.3485347634552768,0.3485347634552768,0.0,0.0,0.0,0.14313349932963035,0.14313349932963035,0.0,0.03144991380961502,0.0,0.03144991380961502,0.0,0.279716529400498,0.0032177743727255315,0.0,0.12574219498180425,0.15000957670944265,0.0007469833365255698,,0.1971652940049799,0.0
RO,2024,47788.0,23880.0,14012.0,14012.0,0.0,0.0,0.0,6301.0,6301.0,0.0,3379.0,0.0,3379.0,0.0,14080.0,188.0,0.0,5552.0,8300.0,40.0,13892.0,10016.0,0.0,0.4997070394241232,0.2932116849418264,0.2932116849418264,0.0,0.0,0.0,0.13185318489997488,0.13185318489997488,0.0,0.07070812756340504,0.0,0.07070812756340504,0.0,0.2946346363103708,0.003934042018916883,0.0,0.11617979409056667,0.17368376998409643,0.0008370302167908262,0.2907005942914539,0.20959236628442288,0.0
RS,2015,35944.0,,10676.0,,,,0.0,0.0,,,,,,,25266.0,,,,,,,0.0,,,0.29701758290674385,,,,0.0,0.0,,,,,,,0.7029267749833074,,,,,,,0.0,
RS,2016,36901.0,,11479.0,,,,0.0,26.0,,,,,,,25383.0,,,,,,,0.0,,,0.3110755806075716,,,,0.0,0.0007045879515460286,,,,,,,0.6878675374651093,,,,,,,0.0,
RS,2017,34349.058,9416.621,9884.811,9029.489,261.215,594.107,0.0,46.888999999999996,46.888999999999996,0.0,12.7,0.0,12.7,0.0,24404.658,66.328,0.0,24119.239999999998,194.745,24.345,,0.0,0.0,0.27414495617317947,0.2877753154103964,0.26287442875434897,0.007604720921313184,0.01729616573473427,0.0,0.0013650738253142196,0.0013650738253142196,0.0,0.0003697335746441722,0.0,0.0003697335746441722,0.0,0.7104898771896453,0.0019309990975589493,0.0,0.7021805372362758,0.005669587794809396,0.0007087530610009742,,0.0,0.0
RS,2018,35241.186,10958.074,11453.07,10305.222,394.332,753.516,0.0,150.41899999999998,150.41899999999998,0.0,12.608,0.0,12.608,0.0,23625.089,95.493,0.0,23167.242,317.649,44.705,,0.0,0.0,0.31094509702369266,0.32499104882565527,0.29241984080785477,0.01118952126072034,0.021381686757080194,0.0,0.004268272923618404,0.004268272923618404,0.0,0.00035776321489293806,0.0,0.00035776321489293806,0.0,0.6703829150358334,0.002709698816606229,0.0,0.6573910991531329,0.009013572925723896,0.001268544140370304,,0.0,0.0
RS,2019,34958.941,10430.280999999999,10138.896,9209.011,190.286,739.5989999999999,0.0,892.9929999999999,892.9929999999999,0.0,13.315999999999999,0.0,13.315999999999999,0.0,23913.736,124.675,0.0,23265.702,480.53999999999996,42.819,,0.0,0.0,0.2983580366464762,0.2900229729498957,0.2634236260188774,0.005443128268673814,0.02115621866234449,0.0,0.0255440518063748,0.0255440518063748,0.0,0.000380903986765503,0.0,0.000380903986765503,0.0,0.684052071256964,0.0035663265657847015,0.0,0.6655150680908785,0.013745839726666776,0.0012248368736341299,,0.0,0.0
RS,2020,35660.647,10129.751,9691.923999999999,8723.819,253.955,714.15,0.0,966.578,966.578,0.0,13.261,0.0,13.261,0.0,24988.884,172.138,0.0,24193.847999999998,573.265,49.633,,0.0,0.0,0.28405965264735666,0.27178205712308023,0.24463434440771645,0.007121435570139825,0.020026277145223977,0.0,0.027104892404223625,0.027104892404223625,0.0,0.00037186650034700715,0.0,0.00037186650034700715,0.0,0.7007411839723491,0.004827113764929728,0.0,0.678446692231916,0.0160755636318096,0.0013918143436937643,,0.0,0.0
RS,2021,35784.589,12535.704,11926.022,10785.616,441.17,699.236,0.0,1070.7359999999999,1070.7359999999999,0.0,13.516,0.0,13.516,0.0,22774.315000000002,224.666,0.0,21961.105,570.506,18.038,,0.0,0.0,0.35031012931292854,0.33327257160896834,0.30140393676171606,0.012328491463182658,0.019540143384069605,0.0,0.02992170735843857,0.02992170735843857,0.0,0.0003777044917296661,0.0,0.0003777044917296661,0.0,0.6364280165408636,0.006278289237861583,0.0,0.6137028708084366,0.01594278475575058,0.0005040717388147171,,0.0,0.0
RS,2022,33196.689,9796.029,9219.958,8393.342,200.728,625.888,0.0,937.283,937.283,0.0,14.648,0.0,14.648,0.0,23024.8,250.028,6.569,22173.953,576.0360000000001,18.214,,0.0,0.0,0.2950905435177587,0.2777372767507025,0.25283672115613703,0.006046627119951632,0.01885392847461384,0.0,0.028234231431935878,0.028234231431935878,0.0,0.0004412488245439176,0.0,0.0004412488245439176,0.0,0.6935872429928177,0.00753171498519024,0.0001978811802586698,0.6679567652063133,0.01735221244504234,0.0005486691760133066,,0.0,0.0
RS,2023,37713.087999999996,13675.256,12958.927,11934.881000000001,388.57,635.476,0.0,1055.388,1055.388,0.0,46.564,0.0,46.564,0.0,23652.209,249.853,16.122,22371.272,1003.269,11.693,,0.0,0.0,0.3626130005583208,0.34361882537966665,0.31646522819876227,0.010303319632696215,0.016850277548208198,0.0,0.027984661452278847,0.027984661452278847,0.0,0.0012346907259357814,0.0,0.0012346907259357814,0.0,0.6271618224421188,0.006625100548647728,0.0004274908488002892,0.5931965051496182,0.026602674381901587,0.00031005151315108433,,0.0,0.0
RS,2024,35275.744,11883.595,10460.315,9851.427,252.563,356.325,0.0,1335.47,1335.47,0.0,120.65899999999999,0.0,120.65899999999999,0.0,23359.3,323.476,88.815,21602.545,1329.777,14.687,23035.824,0.0,0.0,0.3368772321286831,0.2965299612107402,0.27926914879527415,0.007159678900039642,0.010101133515426351,0.0,0.037858025049733894,0.037858025049733894,0.0,0.003420452308532458,0.0,0.003420452308532458,0.0,0.6621915614309934,0.009169927075102937,0.002517735699635421,0.6123909108763234,0.03769663936783304,0.0004163484120986931,0.6530216343558906,0.0,0.0
SE,2015,158520.0,,73972.0,,,,0.0,16618.0,,,,,,,13585.0,,,,,,,54347.0,,,0.46664143325763313,,,,0.0,0.10483219782992682,,,,,,,0.08569896543022962,,,,,,,0.3428400201867272,
SE,2016,150956.0,,60932.0,,,,0.0,15426.0,,,,,,,14057.0,,,,,,,60542.0,,,0.40364079599353453,,,,0.0,0.10218871724211029,,,,,,,0.09311984949256737,,,,,,,0.4010572617186465,
SE,2017,159342.625,93368.138,63937.375,63937.375,0.0,0.0,0.0,17507.871,17507.871,0.0,0.0,0.0,0.0,0.0,14885.257,11922.892,1925.424,457.31100000000004,401.58799999999997,178.042,,63012.122,0.0,0.5859583272209806,0.40125719655992864,0.40125719655992864,0.0,0.0,0.0,0.10987562806876063,0.10987562806876063,0.0,0.0,0.0,0.0,0.0,0.09341666738576698,0.0748255025922913,0.012083546383147636,0.0028699853538875744,0.0025202798058586015,0.001117353250581883,,0.39545050798554376,0.0
SE,2018,158497.84,89426.282,61010.883,61010.883,0.0,0.0,0.0,16638.345,16638.345,0.0,0.0,0.0,0.0,0.0,15047.457,11777.054,1970.188,485.666,622.93,191.619,,65801.155,0.0,0.5642113608614477,0.38493195238496625,0.38493195238496625,0.0,0.0,0.0,0.10497521606603599,0.10497521606603599,0.0,0.0,0.0,0.0,0.0,0.0949379310153375,0.07430419241044547,0.012430377600098526,0.00306418055917986,0.003930211288683808,0.0012089691569298357,,0.4151549005336603,0.0
SE,2019,164445.322,97344.057,64622.423,64622.423,0.0,0.0,0.0,19902.316,19902.316,0.0,0.0,0.0,0.0,0.0,15586.989,12819.318,1727.232,304.77500000000003,539.422,196.242,,64333.594,0.0,0.5919539444241534,0.39297209682863465,0.39297209682863465,0.0,0.0,0.0,0.12102695143860645,0.12102695143860645,0.0,0.0,0.0,0.0,0.0,0.09478523809877669,0.07795489615691227,0.01050338178668287,0.0018533515961007396,0.0032802514139015767,0.0011933571451792347,,0.3912157136339823,0.0
SE,2020,158718.211,109612.432,71214.707,71214.707,0.0,0.0,0.0,27589.08,27589.08,0.0,0.0,0.0,0.0,0.0,12652.025,10808.645,1636.406,2.258,107.719,96.997,,47262.399000000005,0.0,0.6906103043210334,0.44868642704144385,0.44868642704144385,0.0,0.0,0.0,0.1738242878758254,0.1738242878758254,0.0,0.0,0.0,0.0,0.0,0.07971375761033496,0.06809958940376414,0.010310133850992057,1.4226470836418386e-05,0.0006786807847777467,0.0006111270999646033,,0.2977755274723957,0.0
SE,2021,168982.0,115160.0,73609.0,73476.505,132.495,0.0,0.0,27483.0,26840.33,642.67,1123.0,0.0,1123.0,0.0,15323.0,12945.0,1700.0,13.0,371.0,294.0,,51444.0,0.0,0.6814927033648555,0.4356026085618587,0.43481853096779544,0.0007840775940632731,0.0,0.0,0.16263862423216674,0.1588354380939982,0.003803186138168562,0.006645678237918832,0.0,0.006645678237918832,0.0,0.0906782970967322,0.0766057923329112,0.010060243102815685,7.693127078623759e-05,0.002195500112438011,0.0017398302777810654,,0.30443479187132355,0.0
SE,2022,169968.0,117815.0,69587.0,69461.745,125.255,0.0,0.0,33072.0,32298.63,773.37,1963.0,0.0,1963.0,0.0,15283.0,13193.0,1505.0,12.0,183.0,390.0,,50063.0,0.0,0.6931598889202674,0.4094123599736421,0.40867542713922617,0.00073693283441589,0.0,0.0,0.19457780288054222,0.19002771109855973,0.004550091781982491,0.011549232796761743,0.0,0.011549232796761743,0.0,0.08991692553892497,0.07762049326932129,0.008854607926197872,7.060152499293985e-05,0.0010766732561423326,0.002294549562270545,,0.29454367881012894,0.0
SE,2023,163147.0,114494.0,65737.0,65653.545,83.455,0.0,0.0,34237.0,33745.129,491.871,3098.0,0.0,3098.0,0.0,13486.0,11422.0,1661.0,22.0,208.0,173.0,1886.0,46589.0,0.0,0.7017842804342096,0.4029310989475749,0.402419566403305,0.0005115325442698915,0.0,0.0,0.2098536902302831,0.20683879568732494,0.003014894542958191,0.018989009911306982,0.0,0.018989009911306982,0.0,0.0826616486971872,0.07001048134504466,0.010181002408870527,0.0001348477140247752,0.0012749238416887836,0.0010603933875584595,0.011560126756851183,0.2855645522136478,0.0
SE,2024,169575.493,119279.293,64291.757,64223.326,68.428,0.0,0.0,40732.092000000004,40178.797,553.293,4146.587,0.0,4146.587,0.0,11763.948,10108.86,1261.448,10.44,222.22,160.98,1655.088,48641.112,0.0,0.7033993585382058,0.3791335402457005,0.37872999726440426,0.00040352529006063394,0.0,0.0,0.2402003454591166,0.2369375213905467,0.0032628122744127893,0.02445274919530973,0.0,0.02445274919530973,0.0,0.06937292524928707,0.059612741329314614,0.007438857925065859,6.156549991572191e-05,0.0013104487922674063,0.000949311702723459,0.009760183919972446,0.2868404575418218,0.0
SI,2015,14131.0,,4035.0,,,,0.0,6.0,,,,,,,4445.0,,,,,,,5371.0,,,0.2855424244568679,,,,0.0,0.00042459840067935747,,,,,,,0.3145566485032906,,,,,,,0.38008633500813815,
SI,2016,15432.0,,4672.0,,,,0.0,6.0,,,,,,,5057.0,,,,,,,5430.0,,,0.30274753758424056,,,,0.0,0.00038880248833592535,,,,,,,0.3276956972524624,,,,,,,0.35186625194401244,
SI,2017,15259.723,4353.574,4083.064,3811.566,0.0,271.498,0.0,5.716,5.716,0.0,283.678,0.0,283.678,0.0,4919.439,252.614,7.453,4302.347,348.644,8.381,,5967.826,0.0,0.2852983635417235,0.26757130519341665,0.2497795012399635,0.0,0.01779180395345315,0.0,0.00037458084920676476,0.00037458084920676476,0.0,0.018589983579649513,0.0,0.018589983579649513,0.0,0.322380622505402,0.01655429787290372,0.0004884099141249156,0.2819413563404788,0.022847334777964187,0.0005492235999303526,,0.3910835078723251,0.0
SI,2018,15284.254,5127.527,4831.147,4643.228,0.0,187.919,0.0,6.0200000000000005,6.0200000000000005,0.0,254.113,0.0,254.113,0.0,4703.068,224.166,8.576,4112.767,345.781,11.778,,5489.906,0.0,0.3354777406865916,0.316086542398471,0.30379160147430156,0.0,0.01229494092416941,0.0,0.0003938694031125104,0.0003938694031125104,0.0,0.016625803261317167,0.0,0.016625803261317167,0.0,0.30770674185341335,0.0146664665478603,0.0005611003324074567,0.2690852298057857,0.02262334818565564,0.0007705969817041774,,0.359187043083686,0.0
SI,2019,14935.631,4813.758,4540.261,4337.934,0.0,202.328,0.0,6.138,6.138,0.0,268.156,0.0,268.156,0.0,4588.093,201.531,7.955,3981.1400000000003,394.20799999999997,3.2560000000000002,,5532.983,0.0,0.32230027643291403,0.3039885626526258,0.2904419639183641,0.0,0.013546665688245781,0.0,0.00041096355420135915,0.00041096355420135915,0.0,0.01795411255138802,0.0,0.01795411255138802,0.0,0.3071911056185038,0.013493303362944626,0.0005326189432505396,0.2665531841272726,0.026393796150962753,0.00021800217212115112,,0.370455255623281,0.0
SI,2020,15998.95,5352.319,5145.281,4855.758,0.0,289.521,0.0,6.207,6.207,0.0,287.871,0.0,287.871,0.0,4518.75,202.481,8.327,3868.247,437.342,2.35,,6040.844,0.0,0.33454189181165017,0.3216011675766222,0.3035047925020079,0.0,0.018096250066410607,0.0,0.0003879629600692545,0.0003879629600692545,0.0,0.01799311829838833,0.0,0.01799311829838833,0.0,0.28244041015191623,0.012655893042980945,0.0005204716559524218,0.2417813043981011,0.027335668903271774,0.00014688463930445436,,0.37757752852530946,0.0
SI,2021,14688.182,5155.862,4927.669,4644.228,0.0,283.44,0.0,5.535,5.535,0.0,302.205,0.0,302.205,0.0,4034.131,203.893,8.084,3404.101,365.168,52.885999999999996,,5418.644,0.0,0.35102111343663905,0.33548529014686773,0.31618807555625333,0.0,0.01929714650866935,0.0,0.00037683356592395166,0.00037683356592395166,0.0,0.02057470420777738,0.0,0.02057470420777738,0.0,0.274651485119125,0.013881432024739345,0.0005503744438896522,0.23175781727105504,0.024861347714781854,0.003600581746604174,,0.368911823124196,0.0
SI,2022,12409.07,3653.94,3350.06,3098.826,0.0,251.236,0.0,5.6739999999999995,5.6739999999999995,0.0,357.903,0.0,357.903,0.0,3384.737,191.539,8.685,2765.064,368.737,50.712,,5310.698,0.0,0.2944571994516914,0.2699686600204528,0.24972266253635447,0.0,0.02024615865653107,0.0,0.00045724619169687974,0.00045724619169687974,0.0,0.028842048598323646,0.0,0.028842048598323646,0.0,0.2727631482455978,0.015435403297749145,0.0006998912891941138,0.22282604578747642,0.029715119666502005,0.004086688204676096,,0.4279690581163617,0.0
SI,2023,14527.546,5731.3060000000005,5204.9259999999995,4904.822,0.0,300.104,0.0,6.361000000000001,6.361000000000001,0.0,598.564,0.0,598.564,0.0,3361.592,221.559,7.49,2777.6530000000002,352.906,1.982,,5356.102,0.0,0.394513016857768,0.3582797810449197,0.3376221971694325,0.0,0.020657583875487297,0.0,0.0004378578460532839,0.0004378578460532839,0.0,0.04120200342163776,0.0,0.04120200342163776,0.0,0.23139434561074526,0.015250958420644478,0.0005155722790346009,0.191199050410854,0.024292196355805724,0.00013643047490608532,,0.3686859432418937,0.0
SI,2024,15857.027,6508.4529999999995,5475.305,5193.4,0.0,281.905,0.0,6.606,6.606,0.0,1109.791,0.0,1109.791,0.0,3714.078,198.656,8.284,3102.48,397.817,6.841,3515.422,5551.247,0.0,0.41044598082604006,0.3452920273138212,0.32751410463007974,0.0,0.01777792268374141,0.0,0.0004165976383845471,0.0004165976383845471,0.0,0.0699873311686989,0.0,0.0699873311686989,0.0,0.23422284643899516,0.01252794738887687,0.0005224182313620328,0.19565332139498784,0.0250877418572851,0.0004314175664833011,0.2216948990501183,0.35008119744010024,0.0
SK,2015,24021.0,,4202.0,,,,0.0,0.0,,,,,,,5701.0,,,,,,,14118.0,,,0.17493026934765413,,,,0.0,0.0,,,,,,,0.23733399941717664,,,,,,,0.5877357312351692,
SK,2016,23870.0,,4665.0,,,,0.0,0.0,,,,,,,5430.0,,,,,,,13775.0,,,0.1954335986594051,,,,0.0,0.0,,,,,,,0.2274821952241307,,,,,,,0.5770842061164642,
SK,2017,24935.0,6103.0,4707.0,4408.0,0.0,299.0,0.0,0.0,0.0,0.0,591.0,0.0,591.0,0.0,5476.0,1104.0,482.0,2382.0,1143.0,365.0,,14098.0,63.0,0.2447563665530379,0.18877080409063565,0.17677962703027872,0.0,0.011991177060356928,0.0,0.0,0.0,0.0,0.023701624222979747,0.0,0.023701624222979747,0.0,0.21961098857028274,0.04427511529977943,0.019330258672548627,0.0955283737718067,0.045839181872869464,0.014638058953278524,,0.5653900140364949,0.0025265690796069783
SK,2018,23717.0,5060.0,3838.0,3545.0,0.0,293.0,0.0,5.0,5.0,0.0,586.0,0.0,586.0,0.0,5426.0,924.0,467.0,2349.0,1291.0,395.0,,13807.0,55.0,0.21334907450352067,0.16182485137243327,0.1494708436986128,0.0,0.012354007673820467,0.0,0.00021081924358055403,0.00021081924358055403,0.0,0.024708015347640933,0.0,0.024708015347640933,0.0,0.22878104313361725,0.03895939621368639,0.019690517350423747,0.09904288063414428,0.05443352869249905,0.01665472024286377,,0.5821562592233419,0.0023190116793860944
SK,2019,26040.0,5592.0,4468.0,4253.0,0.0,215.0,0.0,3.0,3.0,0.0,589.0,0.0,589.0,0.0,6525.0,747.0,419.0,2205.0,2758.0,396.0,,14406.0,49.0,0.21474654377880184,0.17158218125960062,0.16332565284178188,0.0,0.00825652841781874,0.0,0.0001152073732718894,0.0001152073732718894,0.0,0.02261904761904762,0.0,0.02261904761904762,0.0,0.25057603686635943,0.028686635944700462,0.01609062980030722,0.0846774193548387,0.10591397849462365,0.015207373271889401,,0.5532258064516129,0.001881720430107527
SK,2020,26225.0,5770.0,4670.0,4391.0,0.0,279.0,0.0,0.0,0.0,0.0,656.0,0.0,656.0,0.0,6561.0,723.0,481.0,1489.0,3505.0,363.0,,14289.0,49.0,0.22001906577693042,0.1780743565300286,0.16743565300285987,0.0,0.010638703527168732,0.0,0.0,0.0,0.0,0.025014299332697807,0.0,0.025014299332697807,0.0,0.2501811248808389,0.027569113441372736,0.018341277407054338,0.056777883698760724,0.1336510962821735,0.013841754051477598,,0.5448617731172545,0.0018684461391801717
SK,2021,27712.0,5660.0,4390.0,4111.0,0.0,279.0,0.0,0.0,0.0,0.0,665.0,0.0,665.0,0.0,8007.0,884.0,1232.0,1270.0,4265.0,356.0,,14598.0,52.0,0.20424364896073904,0.15841512702078522,0.14834728637413394,0.0,0.01006784064665127,0.0,0.0,0.0,0.0,0.023996824480369515,0.0,0.023996824480369515,0.0,0.2889362009237875,0.03189953810623557,0.044457274826789836,0.04582852193995381,0.15390444572748269,0.012846420323325634,,0.5267754041570438,0.0018764434180138568
SK,2022,24466.0,5109.0,3733.0,3448.0,0.0,285.0,0.0,2.0,2.0,0.0,647.0,0.0,647.0,0.0,5275.0,1012.0,568.0,1248.0,2005.0,442.0,,14752.0,57.0,0.20882040382571732,0.1525790893484836,0.14093027057957982,0.0,0.011648818768903784,0.0,8.17460966238862e-05,8.17460966238862e-05,0.0,0.02644486225782719,0.0,0.02644486225782719,0.0,0.21560532984549988,0.041363524891686425,0.023215891441183682,0.05100956429330499,0.08195046186544593,0.018065887353878853,,0.6029592086977846,0.002329763753780757
SK,2023,27650.0,6339.0,4792.0,4450.0,0.0,342.0,0.0,0.0,0.0,0.0,601.0,0.0,601.0,0.0,5235.0,1288.0,500.0,950.0,2156.0,341.0,,16989.0,33.0,0.22925858951175407,0.17330922242314648,0.1609403254972875,0.0,0.012368896925858951,0.0,0.0,0.0,0.0,0.021735985533453888,0.0,0.021735985533453888,0.0,0.18933092224231465,0.04658227848101266,0.018083182640144666,0.034358047016274866,0.0779746835443038,0.012332730560578662,,0.6144303797468355,0.001193490054249548
SK,2024,27573.0,6693.0,5168.0,4677.0,0.0,491.0,0.0,0.0,0.0,0.0,690.0,0.0,690.0,0.0,4784.0,1326.0,111.0,323.0,2724.0,300.0,3458.0,16912.0,19.0,0.24273746055924272,0.18742973198418744,0.16962245675116963,0.0,0.017807275233017807,0.0,0.0,0.0,0.0,0.025024480470025024,0.0,0.025024480470025024,0.0,0.1735030645921735,0.04809052333804809,0.004025677293004026,0.011714358249011715,0.09879229681209879,0.01088020890001088,0.1254125412541254,0.6133536430566133,0.0006890798970006891
TR,2015,246692.0,,65123.0,,,,2616.0,11610.0,,,,,,,167343.0,,,,,,,0.0,,,0.2639850501840352,,,,0.010604316313459698,0.04706273409757917,,,,,,,0.678347899404926,,,,,,,0.0,
TR,2016,258622.0,,65799.0,,,,3812.0,15396.0,,,,,,,173619.0,,,,,,,0.0,,,0.2544215109310113,,,,0.01473965865239616,0.059530898376781556,,,,,,,0.6713233986281136,,,,,,,0.0,
TR,2017,284092.344,86398.529,58314.524000000005,58314.524000000005,0.0,0.0,4953.4259999999995,17935.756,17935.756,0.0,2731.408,0.0,2693.0319999999997,518.524,198919.04200000002,1944.891,26.642,88532.052,106532.946,1882.51,,0.0,719.666,0.304121285999879,0.20526608770562296,0.20526608770562296,0.0,0.0,0.017435971453000507,0.06313354224005417,0.06313354224005417,0.0,0.009614507598275862,0.0,0.009479424760563064,0.0018251952611577594,0.7001914912568007,0.006845981741767741,9.377936633167418e-05,0.3116312490279569,0.37499407586992206,0.006626401730840026,,0.0,0.0025332115250525727
